Date,realCorr_0.05,realCorr_0.1,realCorr_0.15,realCorr_0.2,realCorr_0.25
2015-08-12,0.0315286211146,0.0315286211146,0.0423414066457,0.0299324836829,0.0299324836829
2015-08-13,0.0341511113554,0.0341511113554,0.0458855111424,0.0299324836829,0.0299324836829
2015-08-14,0.0315112404759,0.0315112404759,0.0450963657884,0.0299324836829,0.0299324836829
2015-08-17,0.0325746976928,0.0325746976928,0.0455024618768,0.0299324836829,0.0299324836829
2015-08-18,0.0290280718629,0.0290280718629,0.0437224880161,0.0299324836829,0.0299324836829
2015-08-19,0.0339603022276,0.0339603022276,0.0464397729157,0.0299324836829,0.0299324836829
2015-08-20,0.0379697116636,0.0379697116636,0.0431777271075,0.0299324836829,0.0299324836829
2015-08-21,0.0515542586678,0.0515542586678,0.0459950784004,0.0299324836829,0.0299324836829
2015-08-24,0.0705757537173,0.0705757537173,0.0521610162864,0.0299324836829,0.0299324836829
2015-08-25,0.0596575839175,0.0596575839175,0.0489304499823,0.0299324836829,0.0299324836829
2015-08-26,0.0503666030618,0.0503666030618,0.048217757341,0.0299324836829,0.0299324836829
2015-08-27,0.035772092684,0.035772092684,0.0399066324379,0.0299324836829,0.0299324836829
2015-08-28,0.0296362678805,0.0296362678805,0.035545941106,0.0299324836829,0.0299324836829
2015-08-31,0.0418524482237,0.0418524482237,0.0375374883123,0.0364039121957,0.0364039121957
2015-09-01,0.0575100380263,0.0621207265057,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-02,0.0473941762734,0.052648741549,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-03,0.042433563129,0.0476629371942,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-04,0.0424928651845,0.0473965816665,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-08,0.0399942677248,0.0453056679407,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-09,0.0479199937299,0.0531468974786,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-10,0.0443378601937,0.0497810255926,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-11,0.0419497425646,0.0475798144045,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-14,0.0445387178347,0.0500481233748,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-15,0.0402169476367,0.0458911420511,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-16,0.0314576548136,0.0371393594657,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-17,0.0295299195357,0.0352308272723,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-18,0.037322142968,0.0429889083175,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-21,0.0313634961193,0.0372291852983,0.0431701397337,0.0431701397337,0.0431701397337
