Date,CL1,CL4,OIL
1993/6/3,19.74,20.11,-0.018941513
1993/6/4,19.77,20.14,-0.018913387
1993/6/7,19.54,19.96,-0.034180424
1993/6/8,19.65,20.1,-0.027821473
1993/6/9,19.64,20.16,-0.025547786
1993/6/10,19.28,19.84,-0.033165051
1993/6/11,18.98,19.65,-0.034092741
1993/6/14,18.89,19.63,-0.031905421
1993/6/15,18.58,19.35,-0.042919951
1993/6/16,18.84,19.6,-0.034974839
1993/6/17,18.7,19.46,-0.037362573
1993/6/18,18.67,19.43,-0.038485849
1993/6/21,18.62,19.38,-0.042409273
1993/6/22,18.42,19.33,-0.043274788
1993/6/23,18.42,19.38,-0.034217673
1993/6/24,18.89,19.51,-0.029763925
1993/6/25,18.84,19.47,-0.034123281
1993/6/28,18.9,19.54,-0.036138635
1993/6/29,19.01,19.62,-0.033829709
1993/6/30,18.85,19.46,-0.036230604
1993/7/1,18.45,19.18,-0.04702674
1993/7/2,17.95,18.78,-0.062744299
1993/7/6,18.29,18.96,-0.055640784
1993/7/7,18.02,18.75,-0.064391499
1993/7/8,17.79,18.52,-0.069762492
1993/7/9,17.89,18.6,-0.061888887
1993/7/12,18.1,18.78,-0.057661902
1993/7/13,18.13,18.8,-0.054202635
1993/7/14,17.49,18.13,-0.075273525
1993/7/15,17.67,18.31,-0.070408994
1993/7/16,17.21,17.88,-0.081237231
1993/7/19,17.7,18.66,-0.066525962
1993/7/20,17.09,18.28,-0.081125158
1993/7/21,17.93,18.54,-0.058597067
1993/7/22,17.63,18.31,-0.066770798
1993/7/23,17.75,18.36,-0.066562133
1993/7/26,18.07,18.57,-0.055430797
1993/7/27,18.42,18.86,-0.05068072
1993/7/28,18.23,18.69,-0.055183677
1993/7/29,18.12,18.6,-0.056130468
1993/7/30,17.88,18.46,-0.062131714
1993/8/2,17.97,18.57,-0.065598209
1993/8/3,17.85,18.52,-0.067259494
1993/8/4,17.8,18.49,-0.068894302
1993/8/5,17.57,18.3,-0.07161799
1993/8/6,17.27,18.1,-0.081188388
1993/8/9,17.55,18.37,-0.073577369
1993/8/10,17.52,18.34,-0.073902395
1993/8/11,17.88,18.66,-0.064441238
1993/8/12,18.18,18.93,-0.055956656
1993/8/13,18.14,18.93,-0.055019064
1993/8/16,17.86,18.76,-0.054114428
1993/8/17,17.92,18.81,-0.049641931
1993/8/18,17.66,18.64,-0.057284351
1993/8/19,17.65,18.66,-0.054285286
1993/8/20,18.09,18.74,-0.043374227
1993/8/23,18.53,19.07,-0.037045743
1993/8/24,18.35,18.92,-0.042359814
1993/8/25,18.32,18.93,-0.041133997
1993/8/26,18.36,18.94,-0.042981072
1993/8/27,18.8,19.27,-0.032481592
1993/8/30,18.73,19.19,-0.03709239
1993/8/31,18.29,18.87,-0.046564068
1993/9/1,17.97,18.6,-0.058052362
1993/9/2,17.97,18.65,-0.053802871
1993/9/3,17.73,18.47,-0.054703335
1993/9/7,17.07,17.95,-0.071825945
1993/9/8,17.03,17.92,-0.068945889
1993/9/9,16.97,17.9,-0.073514215
1993/9/10,16.76,17.69,-0.080216513
1993/9/13,16.95,17.9,-0.068371965
1993/9/14,16.96,17.92,-0.063936707
1993/9/15,16.86,17.84,-0.066062729
1993/9/16,16.83,17.8,-0.060596853
1993/9/17,17.07,17.94,-0.06002255
1993/9/20,17.7,18.46,-0.04116957
1993/9/21,18.12,18.43,-0.030314607
1993/9/22,17.59,18.24,-0.042087933
1993/9/23,17.63,18.28,-0.039979542
1993/9/24,17.57,18.13,-0.042582011
1993/9/27,17.73,18.27,-0.041548534
1993/9/28,17.96,18.46,-0.035059619
1993/9/29,18.67,18.96,-0.019780241
1993/9/30,18.79,19.04,-0.018772223
1993/10/1,18.63,18.9,-0.018929981
1993/10/4,18.42,18.8,-0.017558977
1993/10/5,18.39,18.83,-0.009113859
1993/10/6,18.42,18.87,-0.012548707
1993/10/7,18.49,18.92,-0.006064361
1993/10/8,18.55,18.97,0.000702932
1993/10/11,18.77,19.14,0.003951328
1993/10/12,18.71,19.07,-0.0016218
1993/10/13,18.64,18.96,-0.003711941
1993/10/14,18.5,18.79,0.008773924
1993/10/15,18.27,18.62,-0.000949797
1993/10/18,18.13,18.51,0.00603029
1993/10/19,18.06,18.57,-0.014193893
1993/10/20,18.24,18.68,-0.000951357
1993/10/21,18.24,18.62,-0.007084896
1993/10/22,18.07,18.5,-0.005730192
1993/10/25,17.51,18.04,-0.020586531
1993/10/26,17.54,18.04,-0.024782315
1993/10/27,17.65,18.13,-0.028796979
1993/10/28,17.37,17.85,-0.031809483
1993/10/29,16.92,17.46,-0.041112586
1993/11/1,17.22,17.73,-0.03019855
1993/11/2,17.12,17.7,-0.035308143
1993/11/3,17.49,18.01,-0.024851173
1993/11/4,17.4,17.92,-0.026387663
1993/11/5,17.09,17.6,-0.029709027
1993/11/8,16.71,17.3,-0.034702125
1993/11/9,16.66,17.33,-0.042434159
1993/11/10,16.55,17.26,-0.044601333
1993/11/11,16.9,17.59,-0.043024935
1993/11/12,16.72,17.49,-0.053914341
1993/11/15,16.76,17.51,-0.0528766
1993/11/16,16.77,17.54,-0.048699771
1993/11/17,17.04,17.85,-0.042919205
1993/11/18,16.69,17.57,-0.047989571
1993/11/19,16.56,17.5,-0.051851307
1993/11/22,17.1,17.68,-0.039773476
1993/11/23,16.63,17.22,-0.059458444
1993/11/24,16.38,17.06,-0.062607235
1993/11/29,15.31,16.09,-0.092175423
1993/11/30,15.43,16.13,-0.089014049
1993/12/1,15.48,16.18,-0.095110758
1993/12/2,14.95,15.74,-0.108433782
1993/12/3,14.97,15.76,-0.1005501
1993/12/6,14.57,15.4,-0.106053392
1993/12/7,14.7,15.55,-0.103361501
1993/12/8,14.59,15.5,-0.102411604
1993/12/9,14.63,15.56,-0.088820127
1993/12/10,15.07,15.95,-0.075224753
1993/12/13,14.52,15.51,-0.090886415
1993/12/14,14.52,15.54,-0.085761217
1993/12/15,14.41,15.43,-0.09418905
1993/12/16,14.23,15.31,-0.100133105
1993/12/17,13.91,15.15,-0.10806772
1993/12/20,14.18,15.1,-0.098743771
1993/12/21,14.36,15.32,-0.096667999
1993/12/22,14.77,15.59,-0.096851201
1993/12/23,14.48,15.34,-0.104756773
1993/12/27,14.13,15.13,-0.110882672
1993/12/28,14.11,15.06,-0.112449178
1993/12/29,14.44,15.32,-0.098830611
1993/12/30,14.17,15.1,-0.110368697
1994/1/3,14.56,15.43,-0.103070322
1994/1/4,14.67,15.51,-0.111408219
1994/1/5,15.34,16.02,-0.093841584
1994/1/6,15.42,16.05,-0.08837743
1994/1/7,15.32,15.93,-0.088899084
1994/1/10,14.67,15.36,-0.108420206
1994/1/11,14.85,15.51,-0.104045447
1994/1/12,14.33,15.05,-0.120674942
1994/1/13,14.51,15.17,-0.116399918
1994/1/14,14.78,15.32,-0.112267499
1994/1/17,15.1,15.45,-0.101373746
1994/1/18,14.87,15.36,-0.105527364
1994/1/19,15.22,15.43,-0.091512128
1994/1/20,15.1,15.18,-0.091002729
1994/1/21,15.1,15.18,-0.088429471
1994/1/24,15.17,15.5,-0.087826323
1994/1/25,15.17,15.43,-0.090391291
1994/1/26,15.47,15.59,-0.080489363
1994/1/27,15.42,15.57,-0.079087355
1994/1/28,15.34,15.52,-0.070411174
1994/1/31,15.19,15.39,-0.074678759
1994/2/1,15.92,15.98,-0.056454741
1994/2/2,16.04,16.09,-0.046433857
1994/2/3,15.89,15.88,-0.040920342
1994/2/4,15.63,15.73,-0.054749758
1994/2/7,15.25,15.56,-0.064703423
1994/2/8,15.21,15.61,-0.073384499
1994/2/9,14.6,15.2,-0.08898515
1994/2/10,14.56,15.16,-0.082351293
1994/2/11,14.72,15.28,-0.070138293
1994/2/14,14.13,14.84,-0.088656401
1994/2/15,14.06,14.79,-0.089055471
1994/2/16,13.93,14.61,-0.101314723
1994/2/17,14.23,14.68,-0.089584909
1994/2/18,14.21,14.62,-0.090692068
1994/2/22,14.24,14.79,-0.0905196
1994/2/23,14.24,14.81,-0.098128231
1994/2/24,14.77,15.32,-0.075391266
1994/2/25,14.57,15.13,-0.079578497
1994/2/28,14.48,15.04,-0.086713699
1994/3/1,14.67,15.23,-0.069603033
1994/3/2,14.76,15.21,-0.062892669
1994/3/3,14.75,15.14,-0.037764024
1994/3/4,14.57,15.01,-0.044174816
1994/3/7,14.1,14.65,-0.059759405
1994/3/8,14.1,14.6,-0.047785615
1994/3/9,14.18,14.57,-0.045879982
1994/3/10,14.14,14.51,-0.037071311
1994/3/11,14.44,14.73,-0.0321632
1994/3/14,14.49,14.77,-0.029263313
1994/3/15,14.83,15.02,-0.020868442
1994/3/16,15.06,15.23,-0.024935716
1994/3/17,14.82,14.98,-0.019763594
1994/3/18,14.88,15,-0.018848083
1994/3/21,15.37,15.31,-0.001692059
1994/3/22,15.2,15.29,-0.003131603
1994/3/23,15.2,15.06,0.001430955
1994/3/24,15.08,15.33,-0.000575606
1994/3/25,15.13,15.33,-0.005419837
1994/3/28,14.08,14.46,-0.04424346
1994/3/29,14.32,14.7,-0.029882342
1994/3/30,14.38,14.77,-0.022080042
1994/3/31,14.79,15.15,-0.007856798
1994/4/4,15.79,16.05,0.013123365
1994/4/5,15.74,15.91,0.018027781
1994/4/6,15.77,15.92,0.009465767
1994/4/7,15.58,15.73,0.001955656
1994/4/8,15.57,15.73,-0.012373899
1994/4/11,15.87,15.99,-0.00489811
1994/4/12,15.75,15.84,-0.004935218
1994/4/13,15.97,15.91,0.0169137
1994/4/14,16.23,16.05,0.019706722
1994/4/15,16.58,16.36,0.042048026
1994/4/18,16.65,16.31,0.040428657
1994/4/19,16.49,16.04,0.03196189
1994/4/20,16.82,16.16,0.036897508
1994/4/21,16.82,16.36,0.039434776
1994/4/22,17.14,16.68,0.045644892
1994/4/25,17.24,16.81,0.05526549
1994/4/26,16.91,16.56,0.046871836
1994/4/28,16.57,16.4,0.02899081
1994/4/29,16.9,16.62,0.039520779
1994/5/2,17.16,16.8,0.041671168
1994/5/3,16.89,16.63,0.035341037
1994/5/4,16.86,16.56,0.035965853
1994/5/5,17.29,16.83,0.050556373
1994/5/6,17.7,17.07,0.044396491
1994/5/9,17.73,17.03,0.042152692
1994/5/10,17.61,16.94,0.044908858
1994/5/11,17.85,17.07,0.054909498
1994/5/12,18.28,17.27,0.069966599
1994/5/13,18.21,17.26,0.066907043
1994/5/16,18.06,17.13,0.074874158
1994/5/17,17.59,16.96,0.064566638
1994/5/18,17.99,17.33,0.070907809
1994/5/19,18.45,17.48,0.09456247
1994/5/20,18.92,17.73,0.106952958
1994/5/23,18.92,17.61,0.112270916
1994/5/24,17.92,17.4,0.08661195
1994/5/25,17.7,17.28,0.083025894
1994/5/26,17.74,17.26,0.078985441
1994/5/27,18.03,17.43,0.085440668
1994/5/31,18.31,17.67,0.077429579
1994/6/1,18.21,17.58,0.080471018
1994/6/2,18.23,17.52,0.083538832
1994/6/3,18.12,17.42,0.07545829
1994/6/6,18.11,17.4,0.075789236
1994/6/7,17.75,17.11,0.069072482
1994/6/8,18.34,17.44,0.087018639
1994/6/9,18.67,17.71,0.105306693
1994/6/10,18.48,17.44,0.102349111
1994/6/13,18.79,17.59,0.110467228
1994/6/14,18.95,17.76,0.115941802
1994/6/15,19.86,18.48,0.129776497
1994/6/16,19.91,18.39,0.129690765
1994/6/17,20.71,18.94,0.139510166
1994/6/20,20.75,18.92,0.134318198
1994/6/21,20.04,18.63,0.126385904
1994/6/22,20.04,18.58,0.125806458
1994/6/23,19.42,18.5,0.103274035
1994/6/24,19.32,18.43,0.101599637
1994/6/27,19.01,18.2,0.101157145
1994/6/28,19.27,18.38,0.09933956
1994/6/29,18.83,18,0.089308165
1994/6/30,19.37,18.42,0.126961328
1994/7/1,19.53,18.49,0.123384909
1994/7/5,19.62,18.49,0.123318508
1994/7/6,19.24,18.19,0.103792435
1994/7/7,19.12,18.12,0.076012851
1994/7/8,19.48,18.39,0.087918773
1994/7/11,20.18,18.85,0.102978098
1994/7/12,20.43,18.99,0.113539644
1994/7/13,20.15,18.88,0.107546328
1994/7/14,20.18,18.97,0.101072698
1994/7/15,19.89,18.79,0.098879606
1994/7/18,19.51,18.6,0.08858709
1994/7/19,19.46,18.72,0.083667799
1994/7/20,19.2,18.74,0.069517929
1994/7/21,19.2,18.86,0.070847268
1994/7/22,19.61,18.87,0.08727323
1994/7/25,19.41,18.73,0.079584179
1994/7/26,19.21,18.69,0.069744066
1994/7/27,19.46,18.84,0.06694679
1994/7/28,19.77,19,0.070438956
1994/7/29,20.3,19.34,0.088435705
1994/8/1,20.55,19.53,0.097967978
1994/8/2,20.14,19.21,0.083428447
1994/8/3,20.1,19.18,0.077886776
1994/8/4,20.14,19.18,0.083167217
1994/8/5,19.31,18.52,0.066721941
1994/8/8,19.42,18.68,0.06216511
1994/8/9,19.3,18.76,0.053323788
1994/8/10,18.96,18.6,0.046623685
1994/8/11,18.66,18.37,0.041998233
1994/8/12,18.05,17.95,0.024243685
1994/8/15,18.2,18.09,0.02277905
1994/8/16,17.73,17.83,0.011667944
1994/8/17,18.11,18.12,0.024161087
1994/8/18,17.72,17.78,0.01903787
1994/8/19,17.58,17.52,0.006220308
1994/8/22,16.87,17.03,-0.015426346
1994/8/23,16.87,17.29,-0.021593653
1994/8/24,17.49,17.65,-0.002969546
1994/8/25,17.52,17.71,0.002984854
1994/8/26,17.14,17.4,-0.003532921
1994/8/29,17.63,17.78,0.009211521
1994/8/30,17.45,17.59,0.000498044
1994/8/31,17.56,17.59,-0.002712038
1994/9/1,17.47,17.58,-0.002725966
1994/9/2,17.52,17.64,0
1994/9/6,17.62,17.82,0.004957753
1994/9/7,17.81,18.01,0.010114671
1994/9/8,17.67,17.91,0.01398654
1994/9/9,17.53,17.84,0.002235435
1994/9/12,17.39,17.81,-0.007918979
1994/9/13,17.12,17.6,-0.00804272
1994/9/14,16.71,17.27,-0.02228939
1994/9/15,16.7,17.25,-0.02672649
1994/9/16,16.83,17.34,-0.040617851
1994/9/19,17.21,17.67,-0.028800859
1994/9/20,17.24,17.56,-0.040842713
1994/9/21,17.22,17.57,-0.040887985
1994/9/22,17.67,17.94,-0.022976305
1994/9/23,17.83,18.08,-0.017894366
1994/9/26,17.67,17.92,-0.019935179
1994/9/27,17.55,17.81,-0.021248214
1994/9/28,17.68,17.94,-0.012589127
1994/9/29,17.98,18.18,-0.00955582
1994/9/30,18.39,18.46,0.009309224
1994/10/3,18.19,18.31,-0.005456927
1994/10/4,18.08,18.26,-0.009738485
1994/10/5,18.01,18.28,-0.011423198
1994/10/6,18.25,18.43,0.00143017
1994/10/7,18.26,18.39,0.00334258
1994/10/10,17.99,18.12,-0.009550566
1994/10/11,17.7,17.85,-0.027338088
1994/10/12,17.19,17.38,-0.043249088
1994/10/13,17.13,17.35,-0.042244627
1994/10/14,16.97,17.21,-0.048385489
1994/10/17,17.06,17.34,-0.041947753
1994/10/18,17.22,17.42,-0.033479797
1994/10/19,17.42,17.51,-0.031257694
1994/10/20,17.54,17.6,-0.028739998
1994/10/21,17.54,17.43,-0.031512099
1994/10/24,17.45,17.5,-0.033976469
1994/10/25,17.58,17.57,-0.027518907
1994/10/26,17.95,17.81,-0.017544848
1994/10/27,18.15,17.87,-0.016204269
1994/10/28,18.23,17.84,-0.017966932
1994/10/31,18.19,17.84,-0.026623771
1994/11/1,18.68,18.17,-0.019325371
1994/11/2,18.93,18.3,-0.006376751
1994/11/3,18.9,18.24,-0.006386799
1994/11/4,18.76,18.18,-0.009615769
1994/11/7,18.39,17.88,-0.003059253
1994/11/8,18.58,18.13,-0.002331162
1994/11/9,18.16,17.9,-0.01411699
1994/11/10,18.19,17.89,-0.009680245
1994/11/11,18.04,17.9,-0.007872623
1994/11/14,17.47,17.44,-0.011771548
1994/11/15,17.58,17.55,-0.012419696
1994/11/16,17.37,17.39,-0.011351525
1994/11/17,17.65,17.58,-0.011413484
1994/11/18,17.47,17.52,-0.007638852
1994/11/21,17.47,17.56,-0.001241197
1994/11/22,17.82,17.82,0.019693052
1994/11/23,18.15,18.11,0.021081636
1994/11/28,18.12,18.06,0.011413484
1994/11/29,18.05,17.98,0.008258645
1994/11/30,18.05,17.96,0.015927958
1994/12/1,17.82,17.75,0.000975943
1994/12/2,16.99,17.05,-0.015072461
1994/12/5,16.85,16.99,-0.018665934
1994/12/6,16.94,17.07,-0.016105465
1994/12/7,16.87,17.05,-0.019383498
1994/12/8,17.12,17.28,-0.017403939
1994/12/9,17.13,17.29,-0.02175635
1994/12/12,16.91,17.09,-0.024951978
1994/12/13,16.91,17.12,-0.023251242
1994/12/14,16.99,17.22,-0.020470541
1994/12/15,16.73,17.08,-0.022016727
1994/12/16,16.76,17.1,-0.013018323
1994/12/19,16.91,17.15,-0.008645492
1994/12/20,16.98,17.19,-0.009111407
1994/12/21,17.02,17.24,-0.016276994
1994/12/22,17.09,17.25,-0.011782449
1994/12/23,17.35,17.33,-0.005472282
1994/12/27,17.64,17.64,-0.007323858
1994/12/28,17.79,17.82,-0.007022478
1994/12/29,17.72,17.71,-0.004874288
1994/12/30,17.76,17.75,-0.001220958
1995/1/3,17.44,17.49,-0.012275958
1995/1/4,17.48,17.58,-0.017052451
1995/1/5,17.72,17.72,-0.017767979
1995/1/6,17.67,17.62,-0.015451795
1995/1/9,17.4,17.37,-0.020951525
1995/1/10,17.37,17.34,-0.022176373
1995/1/11,17.72,17.57,-0.017061618
1995/1/12,17.72,17.58,-0.016118012
1995/1/13,17.52,17.41,-0.014624092
1995/1/16,17.88,17.67,0.000729294
1995/1/17,18.32,18.05,0.022875697
1995/1/18,18.73,18.2,0.033238298
1995/1/19,18.69,18,0.035828431
1995/1/20,18.65,18.09,0.031629743
1995/1/23,18.1,17.8,0.016630424
1995/1/24,18.39,17.98,0.021295583
1995/1/25,18.39,17.92,0.019069061
1995/1/26,18.24,17.9,0.019727447
1995/1/27,17.95,17.74,0.011026404
1995/1/30,18.09,17.81,0.012666805
1995/1/31,18.39,18.07,0.01391781
1995/2/1,18.52,18.02,0.01551643
1995/2/2,18.54,18.01,0.01671488
1995/2/3,18.78,18.1,0.022300738
1995/2/6,18.59,18.02,0.009924462
1995/2/7,18.46,17.89,0.003780607
1995/2/8,18.3,17.82,0.001426256
1995/2/9,18.24,17.83,0.001430955
1995/2/10,18.46,18.04,0.013864182
1995/2/13,18.27,17.96,0.003340743
1995/2/14,18.32,18.02,0.010072438
1995/2/15,18.42,18.07,0.012679285
1995/2/16,18.59,18.17,0.016426359
1995/2/17,18.91,18.35,0.035145048
1995/2/21,18.86,18.27,0.031264568
1995/2/22,18.63,18.17,0.029913273
1995/2/23,18.43,18.04,0.020506464
1995/2/24,18.69,18.2,0.0280752
1995/2/27,18.66,18.18,0.026387128
1995/2/28,18.49,18.1,0.016029211
1995/3/1,18.32,17.94,0.005007019
1995/3/2,18.35,17.94,0.006918323
1995/3/3,18.63,18.13,0.015423167
1995/3/6,18.59,18.13,0.014973057
1995/3/7,18.63,18.15,0.021014498
1995/3/8,18.33,18.03,0.031438082
1995/3/9,18.02,17.91,0.025561408
1995/3/10,17.91,17.83,0.020862065
1995/3/13,18.19,18.02,0.028108316
1995/3/14,17.94,17.89,0.016278701
1995/3/15,18.11,18.02,0.020123457
1995/3/16,18.16,18.01,0.026373781
1995/3/17,18.26,18.1,0.027997013
1995/3/20,18.56,18.28,0.032544825
1995/3/21,18.43,18.24,0.033037469
1995/3/22,18.96,18.51,0.044842223
1995/3/23,18.92,18.47,0.042657008
1995/3/24,18.78,18.35,0.038419711
1995/3/27,19.07,18.51,0.043813432
1995/3/28,19.05,18.49,0.043105881
1995/3/29,19.22,18.58,0.044954821
1995/3/30,19.15,18.53,0.035670198
1995/3/31,19.17,18.52,0.031714413
1995/4/3,19.03,18.45,0.031220227
1995/4/4,19.18,18.58,0.033650245
1995/4/5,19.56,18.89,0.048579041
1995/4/6,19.77,19.12,0.050987799
1995/4/7,19.67,19.06,0.045340642
1995/4/10,19.59,19.04,0.046028532
1995/4/11,19.88,19.26,0.058616562
1995/4/12,19.55,18.98,0.052097669
1995/4/13,19.15,18.67,0.037397017
1995/4/17,19.73,19.24,0.050108215
1995/4/18,20.05,19.36,0.061315606
1995/4/19,20.41,19.44,0.062606455
1995/4/20,20.52,19.52,0.05570015
1995/4/21,20.41,19.34,0.049771617
1995/4/24,20.12,19.12,0.048355471
1995/4/25,20.29,19.25,0.04984348
1995/4/26,20.15,19.18,0.053855048
1995/4/27,20.43,19.38,0.055478679
1995/4/28,20.38,19.39,0.055866174
1995/5/1,20.5,19.46,0.05890083
1995/5/2,20.09,19.21,0.054026321
1995/5/3,19.89,19.09,0.047970864
1995/5/4,20.29,19.38,0.050323894
1995/5/5,20.33,19.41,0.052382592
1995/5/8,20.29,19.39,0.051768334
1995/5/9,19.61,18.9,0.034799019
1995/5/10,19.75,19.04,0.039812313
1995/5/11,19.41,18.82,0.035415195
1995/5/12,19.52,18.89,0.039572114
1995/5/15,19.9,19.23,0.047701733
1995/5/16,20.08,19.41,0.046527175
1995/5/17,19.96,19.38,0.045854205
1995/5/18,20,19.4,0.045275209
1995/5/19,20.06,19.46,0.045372776
1995/5/22,19.81,19.45,0.037529548
1995/5/23,19.77,19.25,0.032370601
1995/5/24,19.41,18.93,0.026286988
1995/5/25,19.26,18.86,0.025301355
1995/5/26,18.69,18.44,0.015372768
1995/5/30,18.78,18.55,0.0136242
1995/5/31,18.89,18.63,0.016638079
1995/6/1,18.9,18.57,0.018783229
1995/6/2,19.14,18.7,0.028119495
1995/6/5,19.25,18.71,0.030608295
1995/6/6,19.06,18.61,0.021725092
1995/6/7,19.13,18.61,0.023317166
1995/6/8,18.91,18.46,0.017814899
1995/6/9,18.8,18.38,0.018162123
1995/6/12,18.86,18.45,0.022446103
1995/6/13,18.91,18.44,0.025540186
1995/6/14,19.05,18.54,0.024140193
1995/6/15,18.94,18.38,0.024769634
1995/6/16,18.84,18.27,0.019326112
1995/6/19,18.22,17.75,0.00503466
1995/6/20,18.01,17.74,-0.002164862
1995/6/21,17.46,17.28,-0.019931952
1995/6/22,17.5,17.3,-0.017986785
1995/6/23,17.49,17.27,-0.024616609
1995/6/26,17.64,17.38,-0.019968315
1995/6/27,17.77,17.45,-0.013948641
1995/6/28,17.97,17.51,-0.012858342
1995/6/29,17.56,17.19,-0.0224124
1995/6/30,17.4,17.07,-0.028496461
1995/7/5,17.18,16.95,-0.03285226
1995/7/6,17.37,17.08,-0.027841164
1995/7/7,17.14,16.86,-0.031985553
1995/7/10,17.34,17.1,-0.029996617
1995/7/11,17.32,17.04,-0.03768407
1995/7/12,17.49,17.03,-0.038698078
1995/7/13,17.25,16.86,-0.043333797
1995/7/14,17.32,16.98,-0.041119056
1995/7/17,17.2,16.91,-0.049127836
1995/7/18,17.35,17.05,-0.038996729
1995/7/19,17.33,16.98,-0.032345755
1995/7/20,17.01,16.73,-0.053500754
1995/7/21,16.79,16.78,-0.061854657
1995/7/24,16.88,16.88,-0.061323818
1995/7/25,16.93,16.89,-0.061822855
1995/7/26,17.5,17.26,-0.043418421
1995/7/27,17.49,17.15,-0.038698078
1995/7/28,17.43,17.12,-0.043133347
1995/7/31,17.56,17.19,-0.038324091
1995/8/1,17.7,17.28,-0.039380506
1995/8/2,17.78,17.32,-0.037646052
1995/8/3,17.72,17.3,-0.040679118
1995/8/4,17.71,17.31,-0.035308804
1995/8/7,17.65,17.29,-0.034061219
1995/8/8,17.79,17.37,-0.037177825
1995/8/9,17.78,17.4,-0.038093779
1995/8/10,17.89,17.49,-0.034967469
1995/8/11,17.86,17.4,-0.02458035
1995/8/14,17.48,17.1,-0.037125516
1995/8/15,17.47,17.04,-0.032326714
1995/8/16,17.55,17.08,-0.031954837
1995/8/17,17.66,17.15,-0.036988585
1995/8/18,17.87,17.2,-0.035900983
1995/8/21,18.25,17.48,-0.026090904
1995/8/22,18.54,17.48,-0.019692
1995/8/23,18,17.42,-0.033870331
1995/8/24,17.86,17.26,-0.037038151
1995/8/25,17.86,17.21,-0.032549279
1995/8/28,17.82,17.13,-0.026242914
1995/8/29,17.82,17.2,-0.024633989
1995/8/30,17.79,17.24,-0.015584969
1995/8/31,17.84,17.32,-0.016949064
1995/9/1,18.04,17.5,-0.013976322
1995/9/5,18.58,17.88,0.000233806
1995/9/6,18.36,17.74,-0.00796893
1995/9/7,18.27,17.64,-0.01033524
1995/9/8,18.44,17.76,-0.003985456
1995/9/11,18.47,17.77,-0.003279478
1995/9/12,18.64,17.9,0.004214211
1995/9/13,18.54,17.81,0.003764223
1995/9/14,18.85,17.96,0.009314984
1995/9/15,18.92,17.9,0.011160215
1995/9/18,18.93,17.9,0.009040884
1995/9/19,18.95,17.9,0.013263707
1995/9/20,18.69,17.55,0.009870754
1995/9/21,17.56,17.13,-0.004673846
1995/9/22,17.25,16.94,-0.012164516
1995/9/25,17.47,17.11,0.004749167
1995/9/26,17.33,17.02,0.00075246
1995/9/27,17.57,17.15,0.007479424
1995/9/28,17.76,17.21,0.009393189
1995/9/29,17.54,17.1,0.002234158
1995/10/2,17.64,17.14,0.003212435
1995/10/3,17.56,17.07,0.009248635
1995/10/4,17.3,16.91,0.005812582
1995/10/5,16.87,16.56,-0.00205462
1995/10/6,17.03,16.7,-0.001273218
1995/10/9,17.31,16.87,0.011439498
1995/10/10,17.42,16.96,0.00805204
1995/10/11,17.29,16.91,0.006325403
1995/10/12,17.12,16.82,0.002289112
1995/10/13,17.41,17.1,0.013941201
1995/10/16,17.59,17.15,0.015328154
1995/10/17,17.68,17.15,0.019338653
1995/10/18,17.61,17.1,0.014034973
1995/10/19,17.32,16.9,0.008610202
1995/10/20,17.37,16.96,0.016303877
1995/10/23,17.21,16.97,0.010988914
1995/10/24,17.32,17,0.011175445
1995/10/25,17.32,16.96,0.010918238
1995/10/26,17.58,17.14,0.007978079
1995/10/27,17.54,17.11,0.009765465
1995/10/30,17.62,17.15,0.012502144
1995/10/31,17.64,17.18,0.011222704
1995/11/1,17.74,17.24,0.011409877
1995/11/2,17.98,17.39,0.0162418
1995/11/3,17.94,17.35,0.015776336
1995/11/6,17.71,17.23,0.009921493
1995/11/7,17.65,17.17,0.008949716
1995/11/8,17.82,17.25,0.011107881
1995/11/9,17.84,17.24,0.010845602
1995/11/10,17.83,17.25,0.008361534
1995/11/13,17.8,17.23,0.009870754
1995/11/14,17.82,17.24,0.017911589
1995/11/15,17.93,17.28,0.022110699
1995/11/16,18.19,17.45,0.027344833
1995/11/17,18.57,17.71,0.034547779
1995/11/20,18.57,17.67,0.033283457
1995/11/21,17.97,17.47,0.012006649
1995/11/22,17.96,17.43,0.011764904
1995/11/27,18.38,17.78,0.023297356
1995/11/28,18.33,17.7,0.026121674
1995/11/29,18.26,17.64,0.025719903
1995/11/30,18.18,17.59,0.025836516
1995/12/1,18.43,17.78,0.029996888
1995/12/4,18.63,17.91,0.033675593
