Date,"MA(1,9)","MA(1,12)","MA(2,9)","MA(2,12)","MA(3,9)","MA(3,12)",MOM(9),MOM(12),"VOL(1,9)","VOL(1,12)","VOL(2,9)","VOL(2,12)","VOL(3,9)",PCAtech
2010/5/3,1,1,0,0,0,0,0,0,1,1,1,1,1,-0.378173797089
2010/5/4,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.70467726421
2010/5/5,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/5/6,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/5/7,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/5/10,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/5/11,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/5/12,1,1,1,0,1,0,0,0,0,0,0,0,0,-1.88119693763
2010/5/13,0,0,1,0,1,0,0,0,0,0,0,0,0,-3.06864160412
2010/5/14,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.66770550712
2010/5/17,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/5/18,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/5/19,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/5/21,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/5/24,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/5/25,0,0,0,0,0,0,0,0,1,0,0,0,0,-3.73499423281
2010/5/26,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/5/27,1,0,0,0,0,0,0,0,1,0,0,0,0,-3.15687013188
2010/5/28,1,0,1,0,0,0,0,0,0,0,0,0,0,-3.0776274024
2010/6/1,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.66770550712
2010/6/2,1,1,1,0,1,0,0,0,0,0,0,0,0,-1.88119693763
2010/6/3,1,1,1,1,1,1,1,0,1,1,1,0,0,1.48668902274
2010/6/4,0,0,1,0,1,1,0,0,0,0,0,0,0,-2.47699328643
2010/6/7,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/6/8,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/6/9,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/6/10,1,1,0,0,0,0,0,1,0,0,0,0,0,-2.59202889042
2010/6/11,1,1,1,1,1,0,1,1,1,1,1,1,0,1.92052069655
2010/6/14,1,1,1,1,1,1,1,1,0,0,1,1,1,1.97898273465
2010/6/15,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/6/16,1,1,1,1,1,1,1,1,1,0,1,1,1,2.49880390817
2010/6/17,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/6/18,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/6/21,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/6/22,0,1,0,1,1,1,1,1,0,1,1,1,1,1.34544388614
2010/6/23,0,0,0,0,0,1,1,1,0,0,0,0,0,-2.64045427491
2010/6/24,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
2010/6/25,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
2010/6/28,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/6/29,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/6/30,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/7/1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/7/2,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/7/6,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/7/7,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.6766913054
2010/7/8,1,1,1,1,1,0,0,0,1,0,1,0,0,-0.195979414668
2010/7/9,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
2010/7/12,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
2010/7/13,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/7/14,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/7/15,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/7/16,0,1,1,1,1,1,1,1,1,1,1,1,1,2.46432896265
2010/7/19,0,1,0,1,0,1,1,1,1,1,1,1,1,1.27815516045
2010/7/20,1,1,0,1,0,1,1,1,1,1,1,1,1,1.85627926137
2010/7/21,0,0,0,1,0,1,0,1,0,1,1,1,1,-0.398357542951
2010/7/22,1,1,0,1,0,1,1,1,1,1,1,1,1,1.85627926137
2010/7/23,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/7/26,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/7/27,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/7/28,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/7/29,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
2010/7/30,1,1,1,1,1,1,1,1,0,1,0,0,0,0.896905276238
2010/8/2,1,1,1,1,1,1,1,1,1,1,1,1,0,2.51216901425
2010/8/3,1,1,1,1,1,1,1,1,0,0,1,1,0,1.44869868533
2010/8/4,1,1,1,1,1,1,1,1,1,1,0,1,1,2.49714864118
2010/8/5,1,1,1,1,1,1,1,1,0,0,1,1,0,1.44869868533
2010/8/6,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
2010/8/9,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
2010/8/10,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
2010/8/11,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/8/12,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/8/13,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/8/16,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/8/17,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/8/18,0,0,0,0,0,0,0,0,1,1,1,0,0,-2.64604065501
2010/8/19,0,0,0,0,0,0,0,0,0,0,1,0,1,-3.17922693462
2010/8/20,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.724531357
2010/8/23,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/8/24,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/8/25,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/8/26,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/8/27,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/8/30,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/8/31,0,0,0,0,0,0,0,0,1,1,0,0,0,-3.1913450774
2010/9/1,1,1,1,0,0,0,1,1,1,1,1,1,1,1.24360291962
2010/9/2,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
2010/9/3,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/9/7,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/9/8,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/9/9,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/9/10,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/9/13,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/9/14,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/9/15,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/9/16,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/9/17,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/9/20,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/9/21,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/9/22,1,1,1,1,1,1,1,1,0,1,1,1,1,2.52263189005
2010/9/23,0,1,1,1,1,1,1,1,0,0,0,0,0,-0.224867980087
2010/9/24,1,1,1,1,1,1,1,1,0,1,0,0,0,0.896905276238
2010/9/27,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
2010/9/28,1,1,1,1,1,1,1,1,1,1,0,0,0,1.41672644975
2010/9/29,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
2010/9/30,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
2010/10/1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
2010/10/4,0,0,1,1,1,1,0,1,0,0,0,0,0,-1.38155950997
2010/10/5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.873077294352
2010/10/6,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
2010/10/7,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
2010/10/8,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
2010/10/11,1,1,1,1,1,1,1,1,1,1,1,0,0,1.96203087214
2010/10/12,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/10/13,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/10/14,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/10/15,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/10/18,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/10/19,0,0,1,1,1,1,1,1,1,1,1,1,1,1.85500839707
2010/10/20,1,1,0,1,1,1,1,1,1,1,1,1,1,2.44338916057
2010/10/21,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/10/22,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/10/25,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/10/26,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/10/27,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/10/28,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/10/29,1,1,1,1,1,1,0,1,1,1,1,1,1,2.49508209926
2010/11/1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/11/2,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/11/3,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/11/4,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/11/5,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/11/8,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/11/9,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/11/10,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/11/11,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/11/12,0,0,0,1,0,1,1,1,0,0,0,1,0,-1.47022420575
2010/11/15,0,0,0,0,0,0,1,1,0,0,0,0,0,-3.23210259261
2010/11/16,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/11/17,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2010/11/18,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
2010/11/19,1,0,0,0,0,0,0,1,1,1,1,0,0,-1.59257470469
2010/11/22,1,0,1,0,1,0,0,0,1,0,1,1,1,-0.344969715871
2010/11/23,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.724531357
2010/11/24,1,1,0,0,1,0,0,0,1,0,0,0,1,-1.43015561779
2010/11/26,0,0,1,0,0,0,0,0,1,0,1,0,1,-2.0603418581
2010/11/29,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.66770550712
2010/11/30,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.70744444201
2010/12/1,1,1,1,1,0,1,1,1,0,0,0,0,0,-0.233853778366
2010/12/2,1,1,1,1,1,1,1,1,1,1,0,0,0,1.41672644975
2010/12/3,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/6,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/7,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/8,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/9,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/10,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/13,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/14,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/15,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/16,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/17,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/20,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/21,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/22,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/23,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/27,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/28,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/29,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/30,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2010/12/31,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/1/3,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/1/4,1,1,1,1,1,1,1,1,0,1,1,1,1,2.52263189005
2011/1/5,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/1/6,1,1,1,1,1,1,1,1,0,0,1,1,0,1.44869868533
2011/1/7,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
2011/1/10,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
2011/1/11,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
2011/1/12,1,1,1,1,1,1,1,1,1,0,0,0,0,0.873077294352
2011/1/13,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
2011/1/14,1,1,1,1,1,1,1,1,1,1,0,0,1,1.94701049907
2011/1/18,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/1/19,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/1/20,0,1,0,1,1,1,1,1,0,0,1,0,1,0.251656588624
2011/1/21,1,1,0,1,0,1,1,1,1,1,1,0,1,1.30614111926
2011/1/24,1,1,1,1,0,1,1,1,1,1,1,1,1,2.45534316437
2011/1/25,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/1/26,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/1/27,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/1/28,0,0,0,0,1,1,0,1,1,1,1,1,1,0.088481602713
2011/1/31,0,0,0,0,0,0,0,1,1,1,1,1,1,-1.09027661419
2011/2/1,1,1,1,1,0,0,1,1,1,1,1,1,1,1.86369484667
2011/2/2,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/2/3,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/2/4,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/2/7,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/2/8,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/2/9,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/2/10,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/2/11,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/2/14,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/2/15,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/2/16,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/2/17,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/2/18,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/2/22,0,0,0,1,1,1,0,1,1,1,1,1,1,0.708573529766
2011/2/23,0,0,0,0,0,0,0,0,0,1,1,1,1,-2.0854396371
2011/2/24,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/2/25,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/2/28,1,1,0,0,0,0,0,1,1,1,0,1,0,-0.978420419392
2011/3/1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.70467726421
2011/3/2,0,0,0,0,0,0,0,0,1,1,0,0,0,-3.1913450774
2011/3/3,1,1,1,0,0,0,0,0,1,1,1,1,1,0.220890105906
2011/3/4,1,0,1,1,1,0,0,0,1,1,1,1,1,0.818771366585
2011/3/7,0,0,1,0,1,1,0,0,0,0,1,0,1,-1.40140481472
2011/3/8,1,1,0,0,1,0,1,0,1,1,0,0,1,-0.339135498075
2011/3/9,1,1,1,1,0,1,1,0,0,0,0,0,0,-0.709195627769
2011/3/10,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/3/11,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/3/14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/3/15,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/3/16,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/3/17,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/3/18,0,0,0,0,0,0,0,0,1,0,0,0,0,-3.73499423281
2011/3/21,1,1,0,0,0,0,0,0,1,1,1,1,1,-0.378173797089
2011/3/22,1,0,1,1,1,0,0,0,1,1,1,1,1,0.818771366585
2011/3/23,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
2011/3/24,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
2011/3/25,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
2011/3/28,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/3/29,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/3/30,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/3/31,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/4/1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/4/4,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/4/5,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/4/6,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/4/7,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/4/8,0,1,1,1,1,1,1,1,0,0,0,0,1,0.305416069231
2011/4/11,0,0,0,0,0,1,1,1,0,0,0,0,0,-2.64045427491
2011/4/12,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
2011/4/13,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
2011/4/14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/4/15,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
2011/4/18,0,0,0,0,0,0,0,0,1,0,1,1,1,-2.10926761899
2011/4/19,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
2011/4/20,1,1,1,0,0,0,0,0,1,1,1,1,1,0.220890105906
2011/4/21,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/4/25,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
2011/4/26,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/4/27,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/4/28,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/4/29,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/5/2,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/5/3,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/5/4,0,1,1,1,1,1,1,1,0,1,0,1,1,1.39920336674
2011/5/5,0,0,0,0,0,1,0,1,0,0,0,0,0,-3.18782523922
2011/5/6,0,0,0,0,0,0,1,1,0,0,0,0,0,-3.23210259261
2011/5/9,0,0,0,0,0,0,0,1,0,1,0,0,0,-3.23582440152
2011/5/10,1,1,0,1,0,0,1,1,1,1,1,1,0,0.734346894358
2011/5/11,0,0,0,0,0,0,0,1,0,0,1,1,1,-2.1537469431
2011/5/12,1,0,0,0,1,0,0,1,1,1,1,1,1,0.0749573859393
2011/5/13,0,0,0,0,0,0,0,0,1,0,1,1,1,-2.10926761899
2011/5/16,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.724531357
2011/5/17,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/5/18,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.70744444201
2011/5/19,1,1,1,1,0,0,1,0,1,1,0,0,0,-0.237373616546
2011/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/5/23,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/5/24,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/5/25,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/5/26,0,0,0,0,0,0,0,0,1,1,0,0,0,-3.1913450774
2011/5/27,1,0,0,0,0,0,1,0,1,1,1,1,1,-0.440123398357
2011/5/31,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
2011/6/1,0,0,1,1,1,1,0,0,1,1,1,1,1,0.832295583358
2011/6/2,0,0,0,0,1,0,0,0,0,0,1,1,1,-2.04197889331
2011/6/3,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.724531357
2011/6/6,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/6/7,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/6/8,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/6/9,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/6/10,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/6/13,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/6/14,1,0,0,0,0,0,0,0,1,0,0,0,0,-3.15687013188
2011/6/15,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.70951098393
2011/6/16,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.6594057611
2011/6/17,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
2011/6/20,1,0,0,0,0,0,0,0,1,1,1,1,1,-0.987494362665
2011/6/21,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
2011/6/22,1,1,1,1,1,1,0,1,1,1,1,1,1,2.49508209926
2011/6/23,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
2011/6/24,0,0,0,0,1,1,0,0,0,0,0,1,1,-1.995634998
2011/6/27,1,1,0,0,0,0,0,0,0,1,0,0,0,-2.52372158442
2011/6/28,1,1,1,1,1,1,1,1,1,1,0,1,0,1.96686459186
2011/6/29,1,1,1,1,1,1,1,1,1,1,1,1,0,2.51216901425
2011/6/30,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/7/1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/7/5,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/7/6,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/7/7,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/7/8,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/7/11,0,1,1,1,1,1,1,1,0,1,1,1,1,1.94450778913
2011/7/12,0,0,0,0,0,1,1,1,0,0,0,1,0,-2.0903161328
2011/7/13,0,0,0,0,0,0,1,1,0,1,0,0,0,-2.68845343721
2011/7/14,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
2011/7/15,0,0,0,0,0,0,0,1,0,1,0,0,0,-3.23582440152
2011/7/18,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/7/19,1,0,0,0,0,0,0,1,1,1,0,0,0,-2.13787912708
2011/7/20,1,1,1,1,0,0,0,0,0,0,1,0,0,-1.30291048739
2011/7/21,1,1,1,1,1,1,1,1,1,1,1,0,1,2.49231492146
2011/7/22,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/7/25,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
2011/7/26,1,1,1,1,1,1,1,0,0,0,1,1,1,1.50364088525
2011/7/27,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.66316708862
2011/7/28,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/7/29,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/8/1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/8/2,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/8/3,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/8/4,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/8/5,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/8/8,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/8/9,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/8/10,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/8/11,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/8/12,0,0,0,0,0,0,0,0,1,0,0,0,0,-3.73499423281
2011/8/15,1,0,1,0,1,0,0,0,1,1,1,1,1,0.198679439531
2011/8/16,1,0,1,1,1,0,0,0,1,0,1,1,1,0.275122211182
2011/8/17,1,1,1,1,1,1,0,0,1,1,1,1,1,2.01974024986
2011/8/18,0,0,1,0,1,0,0,0,1,0,1,1,1,-0.923093816794
2011/8/19,0,0,0,0,0,0,1,0,0,0,0,0,1,-3.17716039269
2011/8/22,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
2011/8/23,0,1,0,0,0,0,1,0,1,1,0,1,0,-1.48451540541
2011/8/24,1,1,1,1,0,0,1,1,1,1,1,1,1,1.86369484667
2011/8/25,0,0,1,1,1,1,0,0,1,1,1,1,1,0.832295583358
2011/8/26,1,1,1,1,1,1,0,1,1,1,1,1,1,2.49508209926
2011/8/29,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/8/30,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/8/31,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/9/1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
2011/9/2,0,1,1,1,1,1,1,0,1,1,1,1,1,1.98898711324
2011/9/6,0,0,0,0,0,1,1,1,0,1,0,1,1,-1.01638292808
2011/9/7,1,1,0,0,0,0,1,1,1,1,0,1,0,-0.431049455083
2011/9/8,0,0,0,1,0,0,1,1,0,0,0,0,0,-2.61201066556
